# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=5][T/m^n] 
+1.6230000000000001e+02 -3.3138661590296136e-04 +3.0178477159303121e-02 -2.2356336268545167e+00 
+1.6240000000000001e+02 -3.3059898979704476e-04 +3.0100304623183565e-02 -2.2872650524992779e+00 
+1.6250000000000000e+02 -3.2981311111306215e-04 +3.0020412091053852e-02 -2.3359421659555561e+00 
+1.6260000000000002e+02 -3.2902866677812900e-04 +2.9936992869587852e-02 -2.3779172184129416e+00 
+1.6270000000000002e+02 -3.2824534371938066e-04 +2.9848240265690770e-02 -2.4094424616485446e+00 
+1.6280000000000001e+02 -3.2746282886394741e-04 +2.9752347586214121e-02 -2.4267701472952710e+00 
+1.6290000000000001e+02 -3.2668080913895038e-04 +2.9647508137864684e-02 -2.4261525265914377e+00 
+1.6300000000000000e+02 -3.2589897147152256e-04 +2.9531915227549901e-02 -2.4038418513428819e+00 
+1.6310000000000002e+02 -3.2511711586159287e-04 +2.9404427586279296e-02 -2.3574267078815874e+00 
+1.6320000000000002e+02 -3.2433549460029315e-04 +2.9266565641947781e-02 -2.2898410221441758e+00 
+1.6330000000000001e+02 -3.2355447305155158e-04 +2.9120515246576106e-02 -2.2053550546629808e+00 
+1.6340000000000001e+02 -3.2277441657930990e-04 +2.8968462252373088e-02 -2.1082390664756137e+00 
+1.6350000000000000e+02 -3.2199569054749884e-04 +2.8812592511410173e-02 -2.0027633182704414e+00 
+1.6360000000000002e+02 -3.2121866032005472e-04 +2.8655091875818512e-02 -1.8931980708707412e+00 
+1.6370000000000002e+02 -3.2044369126091467e-04 +2.8498146197742213e-02 -1.7838135851487964e+00 
+1.6380000000000001e+02 -3.1967114873400417e-04 +2.8343941329193604e-02 -1.6788801216453904e+00 
+1.6390000000000001e+02 -3.1890139810326586e-04 +2.8194663122381607e-02 -1.5826679413843336e+00 
+1.6400000000000000e+02 -3.1813480473262713e-04 +2.8052497429321727e-02 -1.4994473048951436e+00 
+1.6410000000000002e+02 -3.1737164887360545e-04 +2.7919110814965124e-02 -1.4324524983395155e+00 
+1.6420000000000002e+02 -3.1661187032804553e-04 +2.7794092695392229e-02 -1.3807739086182635e+00 
+1.6430000000000001e+02 -3.1585532378532519e-04 +2.7676513198890803e-02 -1.3424659463978925e+00 
+1.6440000000000001e+02 -3.1510186393487598e-04 +2.7565442454437112e-02 -1.3155830241043682e+00 
+1.6450000000000000e+02 -3.1435134546611067e-04 +2.7459950590743774e-02 -1.2981795534722089e+00 
+1.6460000000000002e+02 -3.1360362306843531e-04 +2.7359107736469792e-02 -1.2883099461201741e+00 
+1.6470000000000002e+02 -3.1285855143124323e-04 +2.7261984020085884e-02 -1.2840286131752654e+00 
+1.6480000000000001e+02 -3.1211598524397925e-04 +2.7167649570721538e-02 -1.2833899674355065e+00 
+1.6490000000000001e+02 -3.1137577919601930e-04 +2.7075174516659108e-02 -1.2844484195783872e+00 
+1.6500000000000000e+02 -3.1063778797679287e-04 +2.6983628986810466e-02 -1.2852583818228611e+00 
+1.6510000000000002e+02 -3.0990189392236626e-04 +2.6892280858842439e-02 -1.2843268186317409e+00 
+1.6520000000000002e+02 -3.0916808995542767e-04 +2.6801189006156058e-02 -1.2819709049948780e+00 
+1.6530000000000001e+02 -3.0843639664532264e-04 +2.6710610051157005e-02 -1.2789603687574420e+00 
+1.6540000000000001e+02 -3.0770683456141063e-04 +2.6620800616394116e-02 -1.2760649381039897e+00 
+1.6550000000000000e+02 -3.0697942427303183e-04 +2.6532017324187439e-02 -1.2740543406467675e+00 
+1.6560000000000002e+02 -3.0625418634953471e-04 +2.6444516796961883e-02 -1.2736983042571379e+00 
+1.6570000000000002e+02 -3.0553114136028459e-04 +2.6358555657365203e-02 -1.2757665574024339e+00 
+1.6580000000000001e+02 -3.0481030987462019e-04 +2.6274390527682878e-02 -1.2810288275906909e+00 
+1.6590000000000001e+02 -3.0409171246188591e-04 +2.6192278030288542e-02 -1.2902548425639955e+00 
+1.6600000000000000e+02 -3.0337536969144205e-04 +2.6112474787763074e-02 -1.3042143306099878e+00 
+1.6610000000000002e+02 -3.0266128657437699e-04 +2.6035105543435761e-02 -1.3233371433959600e+00 
+1.6620000000000002e+02 -3.0194940588878578e-04 +2.5959767524831701e-02 -1.3466936291853895e+00 
+1.6630000000000001e+02 -3.0123965485450100e-04 +2.5885926080379897e-02 -1.3730142600647208e+00 
+1.6640000000000001e+02 -3.0053196069135387e-04 +2.5813046558485573e-02 -1.4010295080508310e+00 
+1.6650000000000000e+02 -2.9982625061918323e-04 +2.5740594307634396e-02 -1.4294698453484578e+00 
+1.6660000000000002e+02 -2.9912245185782928e-04 +2.5668034676344629e-02 -1.4570657442527473e+00 
+1.6670000000000002e+02 -2.9842049162711064e-04 +2.5594833012846426e-02 -1.4825476763243057e+00 
+1.6680000000000001e+02 -2.9772029714688226e-04 +2.5520454665838271e-02 -1.5046461143170855e+00 
+1.6690000000000001e+02 -2.9702179563696252e-04 +2.5444364983574178e-02 -1.5220915298756241e+00 
+1.6700000000000000e+02 -2.9632491431720115e-04 +2.5366029314669327e-02 -1.5336143955215138e+00 
+1.6710000000000002e+02 -2.9562961262280947e-04 +2.5285146645047704e-02 -1.5384844391649934e+00 
+1.6720000000000002e+02 -2.9493597885056779e-04 +2.5202350511276103e-02 -1.5381284136963025e+00 
+1.6730000000000001e+02 -2.9424413351264081e-04 +2.5118508087483518e-02 -1.5345123279959290e+00 
+1.6740000000000001e+02 -2.9355419712119915e-04 +2.5034486547908852e-02 -1.5296021912623425e+00 
+1.6750000000000000e+02 -2.9286629018839141e-04 +2.4951153066460643e-02 -1.5253640117949896e+00 
+1.6760000000000002e+02 -2.9218053322640049e-04 +2.4869374817538991e-02 -1.5237637992112929e+00 
+1.6770000000000002e+02 -2.9149704674737143e-04 +2.4790018975012141e-02 -1.5267675617166276e+00 
+1.6780000000000001e+02 -2.9081595126349223e-04 +2.4713952713326003e-02 -1.5363413090260083e+00 
+1.6790000000000001e+02 -2.9013736728690672e-04 +2.4642043206346192e-02 -1.5544510493434018e+00 
+1.6800000000000000e+02 -2.8946141532978752e-04 +2.4575157628319674e-02 -1.5830627918719253e+00 
+1.6810000000000002e+02 -2.8878814543988426e-04 +2.4513722353246791e-02 -1.6232047499586992e+00 
+1.6820000000000002e+02 -2.8811732580731359e-04 +2.4456400554914891e-02 -1.6721539555457188e+00 
+1.6830000000000001e+02 -2.8744865415773036e-04 +2.4401414606380574e-02 -1.7262496434888805e+00 
+1.6840000000000001e+02 -2.8678182821685410e-04 +2.4346986881515268e-02 -1.7818310507174402e+00 
+1.6850000000000000e+02 -2.8611654571035142e-04 +2.4291339753528679e-02 -1.8352374124873767e+00 
+1.6860000000000002e+02 -2.8545250436392227e-04 +2.4232695596047626e-02 -1.8828079651046563e+00 
+1.6870000000000002e+02 -2.8478940190324021e-04 +2.4169276782354612e-02 -1.9208819439953742e+00 
+1.6880000000000001e+02 -2.8412693605400758e-04 +2.4099305686127039e-02 -1.9457985856212487e+00 
+1.6890000000000001e+02 -2.8346480454190346e-04 +2.4021004680706896e-02 -1.9538971255427213e+00 
+1.6900000000000000e+02 -2.8280270509262851e-04 +2.3932596139752644e-02 -1.9415168001819390e+00 
+1.6910000000000002e+02 -2.8214044036471784e-04 +2.3832939363631411e-02 -1.9063046918265185e+00 
+1.6920000000000002e+02 -2.8147823274822368e-04 +2.3723441361997940e-02 -1.8511392727661318e+00 
+1.6930000000000001e+02 -2.8081640956605168e-04 +2.3606146071502493e-02 -1.7802068619436930e+00 
+1.6940000000000001e+02 -2.8015529814108721e-04 +2.3483097428510954e-02 -1.6976937775436363e+00 
+1.6950000000000000e+02 -2.7949522579625706e-04 +2.3356339369947569e-02 -1.6077863392196168e+00 
+1.6960000000000002e+02 -2.7883651985445129e-04 +2.3227915832245254e-02 -1.5146708653361831e+00 
+1.6970000000000002e+02 -2.7817950763857693e-04 +2.3099870752054507e-02 -1.4225336748227304e+00 
+1.6980000000000001e+02 -2.7752451647153646e-04 +2.2974248065987943e-02 -1.3355610865295104e+00 
+1.6990000000000001e+02 -2.7687187367624164e-04 +2.2853091710755259e-02 -1.2579394195336435e+00 
+1.7000000000000000e+02 -2.7622190657559465e-04 +2.2738445622958382e-02 -1.1938549926510205e+00 
+1.7010000000000002e+02 -2.7557486616180081e-04 +2.2631854702993191e-02 -1.1464103122702185e+00 
+1.7020000000000002e+02 -2.7493069810428537e-04 +2.2532867706604613e-02 -1.1143726356354084e+00 
+1.7030000000000001e+02 -2.7428927174176997e-04 +2.2440534353234839e-02 -1.0954254072951766e+00 
+1.7040000000000001e+02 -2.7365045641298755e-04 +2.2353904362513631e-02 -1.0872520723304262e+00 
+1.7050000000000000e+02 -2.7301412145666441e-04 +2.2272027453947633e-02 -1.0875360754685912e+00 
+1.7060000000000002e+02 -2.7238013621152168e-04 +2.2193953346989575e-02 -1.0939608613064200e+00 
+1.7070000000000002e+02 -2.7174837001630160e-04 +2.2118731761347776e-02 -1.1042098750849332e+00 
+1.7080000000000001e+02 -2.7111869220971537e-04 +2.2045412416364377e-02 -1.1159665611376786e+00 
+1.7090000000000001e+02 -2.7049097213049299e-04 +2.1973045031610416e-02 -1.1269143643707957e+00 
+1.7100000000000000e+02 -2.6986507911737497e-04 +2.1900679326772622e-02 -1.1347367299701026e+00 
+1.7110000000000002e+02 -2.6924090836770692e-04 +2.1827575986652220e-02 -1.1376676718869823e+00 
+1.7120000000000002e+02 -2.6861845851338046e-04 +2.1753839558020370e-02 -1.1361434829170660e+00 
+1.7130000000000001e+02 -2.6799775404495046e-04 +2.1679785553507167e-02 -1.1311510265397218e+00 
+1.7140000000000001e+02 -2.6737881945293197e-04 +2.1605729485224146e-02 -1.1236771648862038e+00 
+1.7150000000000000e+02 -2.6676167922786814e-04 +2.1531986865635063e-02 -1.1147087609860866e+00 
+1.7160000000000002e+02 -2.6614635786027997e-04 +2.1458873206924103e-02 -1.1052326771545418e+00 
+1.7170000000000002e+02 -2.6553287984070053e-04 +2.1386704021433851e-02 -1.0962357761238628e+00 
+1.7180000000000001e+02 -2.6492126965966623e-04 +2.1315794821534090e-02 -1.0887049206711259e+00 
+1.7190000000000001e+02 -2.6431155180771051e-04 +2.1246461119596726e-02 -1.0836269736300184e+00 
+1.7200000000000000e+02 -2.6370375077535297e-04 +2.1179018427763211e-02 -1.0819887971782669e+00 
+1.7210000000000002e+02 -2.6309787632063287e-04 +2.1113658037594692e-02 -1.0844639751132927e+00 
+1.7220000000000002e+02 -2.6249387927155182e-04 +2.1050074356656349e-02 -1.0904729732199794e+00 
+1.7230000000000001e+02 -2.6189169572360426e-04 +2.0987837571559656e-02 -1.0991229779081206e+00 
+1.7240000000000001e+02 -2.6129126177229040e-04 +2.0926517868962349e-02 -1.1095211756721453e+00 
+1.7250000000000000e+02 -2.6069251351311509e-04 +2.0865685435628979e-02 -1.1207747533360120e+00 
+1.7260000000000002e+02 -2.6009538704157680e-04 +2.0804910458203572e-02 -1.1319908973714770e+00 
+1.7270000000000002e+02 -2.5949981845317243e-04 +2.0743763123322045e-02 -1.1422767942455088e+00 
+1.7280000000000001e+02 -2.5890574384339880e-04 +2.0681813617625541e-02 -1.1507396304419746e+00 
+1.7290000000000001e+02 -2.5831309930776056e-04 +2.0618632127841381e-02 -1.1564865926507679e+00 
+1.7300000000000000e+02 -2.5772182094174843e-04 +2.0553788840532914e-02 -1.1586248671552219e+00 
+1.7310000000000002e+02 -2.5713187507605531e-04 +2.0487057122864326e-02 -1.1566783451161324e+00 
+1.7320000000000002e+02 -2.5654334898211320e-04 +2.0419023063461782e-02 -1.1518377347088751e+00 
+1.7330000000000001e+02 -2.5595636016650778e-04 +2.0350475930942209e-02 -1.1457104474291921e+00 
+1.7340000000000001e+02 -2.5537102613587223e-04 +2.0282204994551085e-02 -1.1399038964107551e+00 
+1.7350000000000000e+02 -2.5478746439679427e-04 +2.0214999522924333e-02 -1.1360254931890184e+00 
+1.7360000000000002e+02 -2.5420579245590192e-04 +2.0149648785221776e-02 -1.1356826506505064e+00 
+1.7370000000000002e+02 -2.5362612781980082e-04 +2.0086942050310343e-02 -1.1404827809315721e+00 
+1.7380000000000001e+02 -2.5304858799509529e-04 +2.0027668587062022e-02 -1.1520332961991269e+00 
+1.7390000000000001e+02 -2.5247329048839139e-04 +1.9972617664351936e-02 -1.1719416086086751e+00 
+1.7400000000000000e+02 -2.5190035280630332e-04 +1.9922578551151815e-02 -1.2018151305555460e+00 
+1.7410000000000002e+02 -2.5132982579331085e-04 +1.9877931579111635e-02 -1.2424437886799544e+00 
+1.7420000000000002e+02 -2.5076149364533637e-04 +1.9837421330171353e-02 -1.2913475653408595e+00 
+1.7430000000000001e+02 -2.5019507389616901e-04 +1.9799383448941436e-02 -1.3452289570959162e+00 
+1.7440000000000001e+02 -2.4963028407960048e-04 +1.9762153580080294e-02 -1.4007904606428994e+00 
+1.7450000000000000e+02 -2.4906684172941858e-04 +1.9724067368168910e-02 -1.4547345724517309e+00 
+1.7460000000000002e+02 -2.4850446437942638e-04 +1.9683460458011063e-02 -1.5037637895881597e+00 
+1.7470000000000002e+02 -2.4794286956341804e-04 +1.9638668494273526e-02 -1.5445806087554539e+00 
+1.7480000000000001e+02 -2.4738177481516696e-04 +1.9588027121381010e-02 -1.5738875260489411e+00 
+1.7490000000000001e+02 -2.4682089766848081e-04 +1.9529871984167238e-02 -1.5883870385808432e+00 
+1.7500000000000000e+02 -2.4625995565714264e-04 +1.9462538727180352e-02 -1.5847816427724972e+00 
+1.7510000000000002e+02 -2.4569876119547848e-04 +1.9384933100334321e-02 -1.5608892959065661e+00 
+1.7520000000000002e+02 -2.4513750621998979e-04 +1.9298241275063983e-02 -1.5189897989111314e+00 
+1.7530000000000001e+02 -2.4457647754769061e-04 +1.9204219527846064e-02 -1.4624784128326112e+00 
+1.7540000000000001e+02 -2.4401596199560453e-04 +1.9104624135228235e-02 -1.3947503988316319e+00 
+1.7550000000000000e+02 -2.4345624638075154e-04 +1.9001211373751888e-02 -1.3192010181057161e+00 
+1.7560000000000002e+02 -2.4289761752014673e-04 +1.8895737519857122e-02 -1.2392255315406009e+00 
+1.7570000000000002e+02 -2.4234036223084071e-04 +1.8789958850467189e-02 -1.1582192013060615e+00 
+1.7580000000000001e+02 -2.4178476732983415e-04 +1.8685631641863081e-02 -1.0795772879112699e+00 
+1.7590000000000001e+02 -2.4123111963415640e-04 +1.8584512170672973e-02 -1.0066950527331597e+00 
+1.7600000000000000e+02 -2.4067970596082950e-04 +1.8488356713457253e-02 -9.4296775700896551e-01 
+1.7610000000000002e+02 -2.4013074738321914e-04 +1.8398514191459683e-02 -8.9099008893478582e-01 
+1.7620000000000002e+02 -2.3958420200003935e-04 +1.8314704104393124e-02 -8.5015444396183293e-01 
+1.7630000000000001e+02 -2.3903996216635036e-04 +1.8236238596709746e-02 -8.1905264467311512e-01 
+1.7640000000000001e+02 -2.3849792023719800e-04 +1.8162429812668517e-02 -7.9627651314382741e-01 
+1.7650000000000000e+02 -2.3795796856763849e-04 +1.8092589896657206e-02 -7.8041787177827171e-01 
+1.7660000000000002e+02 -2.3741999951273489e-04 +1.8026030993173792e-02 -7.7006854328535301e-01 
+1.7670000000000002e+02 -2.3688390542754101e-04 +1.7962065246568577e-02 -7.6382034996305093e-01 
+1.7680000000000001e+02 -2.3634957866709776e-04 +1.7900004801043781e-02 -7.6026511375390360e-01 
+1.7690000000000001e+02 -2.3581691158648381e-04 +1.7839161801288327e-02 -7.5799465784590125e-01 
+1.7700000000000000e+02 -2.3528579654073545e-04 +1.7778848391434794e-02 -7.5560080398597695e-01 
+1.7710000000000002e+02 -2.3475614727862576e-04 +1.7718526655838965e-02 -7.5200351017157385e-01 
+1.7720000000000002e+02 -2.3422796312377189e-04 +1.7658258438382243e-02 -7.4743527585044045e-01 
+1.7730000000000001e+02 -2.3370126479349199e-04 +1.7598255522691300e-02 -7.4245673546777902e-01 
+1.7740000000000001e+02 -2.3317607300512159e-04 +1.7538729692629054e-02 -7.3762852408658863e-01 
+1.7750000000000000e+02 -2.3265240847597691e-04 +1.7479892731805675e-02 -7.3351127612756795e-01 
+1.7760000000000002e+02 -2.3213029192339617e-04 +1.7421956424111252e-02 -7.3066562671258106e-01 
+1.7770000000000002e+02 -2.3160974406469150e-04 +1.7365132553102239e-02 -7.2965221011798131e-01 
+1.7780000000000001e+02 -2.3109078561719173e-04 +1.7309632902544947e-02 -7.3103166115286156e-01 
+1.7790000000000001e+02 -2.3057343729823078e-04 +1.7255669256283458e-02 -7.3536461484093096e-01 
+1.7800000000000000e+02 -2.3005771982513321e-04 +1.7203453398030304e-02 -7.4321170584679619e-01 
+1.7810000000000002e+02 -2.2954364065921364e-04 +1.7153091408200025e-02 -7.5487928563922824e-01 
+1.7820000000000002e+02 -2.2903115423778274e-04 +1.7104266554474674e-02 -7.6965657406193688e-01 
+1.7830000000000001e+02 -2.2852020174214587e-04 +1.7056556401294796e-02 -7.8657850789474859e-01 
+1.7840000000000001e+02 -2.2801072435361038e-04 +1.7009538513125210e-02 -8.0468002397424221e-01 
+1.7850000000000000e+02 -2.2750266325348556e-04 +1.6962790454452231e-02 -8.2299605919191798e-01 
+1.7860000000000002e+02 -2.2699595962306698e-04 +1.6915889789598116e-02 -8.4056155003243449e-01 
+1.7870000000000002e+02 -2.2649055464366347e-04 +1.6868414083033103e-02 -8.5641143333560932e-01 
+1.7880000000000001e+02 -2.2598638949657718e-04 +1.6819940899173380e-02 -8.6958064583845829e-01 
+1.7890000000000001e+02 -2.2548340536311914e-04 +1.6770047802510908e-02 -8.7910412442220176e-01 
+1.7900000000000000e+02 -2.2498154342459793e-04 +1.6718312357545159e-02 -8.8401680604199273e-01 
+1.7910000000000002e+02 -2.2448077350354287e-04 +1.6664513342063415e-02 -8.8379409767163719e-01 
+1.7920000000000002e+02 -2.2398117998739846e-04 +1.6609234387503374e-02 -8.7967328776596865e-01 
+1.7930000000000001e+02 -2.2348287590487315e-04 +1.6553260339181478e-02 -8.7333213635796381e-01 
+1.7940000000000001e+02 -2.2298597428464982e-04 +1.6497376042080927e-02 -8.6644840262199252e-01 
+1.7950000000000000e+02 -2.2249058815539032e-04 +1.6442366340913367e-02 -8.6069984503675190e-01 
+1.7960000000000002e+02 -2.2199683054582381e-04 +1.6389016081248223e-02 -8.5776422426400001e-01 
+1.7970000000000002e+02 -2.2150481448459999e-04 +1.6338110107659620e-02 -8.5931929846107225e-01 
+1.7980000000000001e+02 -2.2101465300042970e-04 +1.6290433265477793e-02 -8.6704282766967677e-01 
+1.7990000000000001e+02 -2.2052645912197836e-04 +1.6246770399449589e-02 -8.8261257044610475e-01 
+1.8000000000000000e+02 -2.2004034587794021e-04 +1.6207906354724494e-02 -9.0770628641437856e-01 
+1.8010000000000002e+02 -2.1955636527378337e-04 +1.6174245376540709e-02 -9.4322900104672680e-01 
+1.8020000000000002e+02 -2.1907432522200518e-04 +1.6144669309729239e-02 -9.8699480133340500e-01 
+1.8030000000000001e+02 -2.1859397261190071e-04 +1.6117679399555909e-02 -1.0360450410485129e+00 
+1.8040000000000001e+02 -2.1811505433275288e-04 +1.6091776891130526e-02 -1.0874210735639549e+00 
+1.8050000000000000e+02 -2.1763731727384710e-04 +1.6065463029592685e-02 -1.1381642523259912e+00 
+1.8060000000000002e+02 -2.1716050832446020e-04 +1.6037239059961125e-02 -1.1853159304561407e+00 
+1.8070000000000002e+02 -2.1668437437388286e-04 +1.6005606227452993e-02 -1.2259174616147168e+00 
+1.8080000000000001e+02 -2.1620866231140230e-04 +1.5969065777213597e-02 -1.2570101992378397e+00 
+1.8090000000000001e+02 -2.1573311902629795e-04 +1.5926118954317701e-02 -1.2756354966202430e+00 
+1.8100000000000000e+02 -2.1525749140785695e-04 +1.5875267003913063e-02 -1.2788347072131152e+00 
+1.8110000000000002e+02 -2.1478160902989091e-04 +1.5815505642784604e-02 -1.2646079254822322e+00 
+1.8120000000000002e+02 -2.1430563220435788e-04 +1.5747808474754370e-02 -1.2347902110743698e+00 
+1.8130000000000001e+02 -2.1382980392772806e-04 +1.5673643575109683e-02 -1.1921753641833532e+00 
+1.8140000000000001e+02 -2.1335436719649006e-04 +1.5594479019353260e-02 -1.1395571855392674e+00 
+1.8150000000000000e+02 -2.1287956500713309e-04 +1.5511782883035579e-02 -1.0797294760402010e+00 
+1.8160000000000002e+02 -2.1240564035612466e-04 +1.5427023241385299e-02 -1.0154860357053570e+00 
+1.8170000000000002e+02 -2.1193283623996051e-04 +1.5341668170030694e-02 -9.4962066563335801e-01 
+1.8180000000000001e+02 -2.1146139565511089e-04 +1.5257185744238127e-02 -8.8492716593621024e-01 
+1.8190000000000001e+02 -2.1099156159807154e-04 +1.5175044039622851e-02 -8.2419933766338871e-01 
+1.8200000000000000e+02 -2.1052357706531071e-04 +1.5096711131453246e-02 -7.7023098096914699e-01 
+1.8210000000000002e+02 -2.1005763025038675e-04 +1.5023328653542872e-02 -7.2520193913086761e-01 
+1.8220000000000002e+02 -2.0959369013515716e-04 +1.4954732473198833e-02 -6.8883622625615715e-01 
+1.8230000000000001e+02 -2.0913167089853948e-04 +1.4890432015939167e-02 -6.6024389877107958e-01 
+1.8240000000000001e+02 -2.0867148671946362e-04 +1.4829936707395509e-02 -6.3853501333898854e-01 
+1.8250000000000000e+02 -2.0821305177684316e-04 +1.4772755973013760e-02 -6.2281962617513376e-01 
+1.8260000000000002e+02 -2.0775628024961417e-04 +1.4718399238543152e-02 -6.1220779429281780e-01 
+1.8270000000000002e+02 -2.0730108631669824e-04 +1.4666375929507904e-02 -6.0580957408092706e-01 
+1.8280000000000001e+02 -2.0684738415700733e-04 +1.4616195471345598e-02 -6.0273502174936011e-01 
+1.8290000000000001e+02 -2.0639508794948849e-04 +1.4567367289926780e-02 -6.0209419459489910e-01 
+1.8300000000000000e+02 -2.0594411187304480e-04 +1.4519400810552361e-02 -6.0299714845172281e-01 
+1.8310000000000002e+02 -2.0549438629993358e-04 +1.4471892978340705e-02 -6.0469568865952616e-01 
+1.8320000000000002e+02 -2.0504590637574854e-04 +1.4424790816552659e-02 -6.0700861560768526e-01 
+1.8330000000000001e+02 -2.0459868343938899e-04 +1.4378128867630043e-02 -6.0989647753471465e-01 
+1.8340000000000001e+02 -2.0415272882976643e-04 +1.4331941674186258e-02 -6.1331982314582112e-01 
+1.8350000000000000e+02 -2.0370805388578568e-04 +1.4286263778709039e-02 -6.1723920077739236e-01 
+1.8360000000000002e+02 -2.0326466994636470e-04 +1.4241129723903147e-02 -6.2161515937164269e-01 
+1.8370000000000002e+02 -2.0282258835041303e-04 +1.4196574052331296e-02 -6.2640824747774559e-01 
+1.8380000000000001e+02 -2.0238182043683738e-04 +1.4152631306531906e-02 -6.3157901358812196e-01 
+1.8390000000000001e+02 -2.0194237754455667e-04 +1.4109336029199306e-02 -6.3708800659710596e-01 
+1.8400000000000000e+02 -2.0150427101245803e-04 +1.4066722762616677e-02 -6.4289577433960932e-01 
+1.8410000000000002e+02 -2.0106750353352773e-04 +1.4024789896499709e-02 -6.4892693221996534e-01 
+1.8420000000000002e+02 -2.0063204321690508e-04 +1.3983391207089394e-02 -6.5496235760943788e-01 
+1.8430000000000001e+02 -2.0019784952578356e-04 +1.3942344317497296e-02 -6.6074699401807691e-01 
+1.8440000000000001e+02 -1.9976488192338272e-04 +1.3901466851141967e-02 -6.6602578571568050e-01 
+1.8450000000000000e+02 -1.9933309987289118e-04 +1.3860576431070431e-02 -6.7054367604739284e-01 
+1.8460000000000002e+02 -1.9890246283751347e-04 +1.3819490680505083e-02 -6.7404560877294584e-01 
+1.8470000000000002e+02 -1.9847293028044658e-04 +1.3778027222608472e-02 -6.7627652754504453e-01 
+1.8480000000000001e+02 -1.9804446166489859e-04 +1.3736003680645927e-02 -6.7698137623312282e-01 
+1.8490000000000001e+02 -1.9761701645406885e-04 +1.3693237677801671e-02 -6.7590509853114744e-01 
+1.8500000000000000e+02 -1.9719055411115052e-04 +1.3649546837166010e-02 -6.7279263788072752e-01 
+1.8510000000000002e+02 -1.9676505670040970e-04 +1.3604878215334244e-02 -6.6762904635144693e-01 
+1.8520000000000002e+02 -1.9634059669030530e-04 +1.3559696601633068e-02 -6.6135980724076104e-01 
+1.8530000000000001e+02 -1.9591726915036125e-04 +1.3514596218776211e-02 -6.5517051215147104e-01 
+1.8540000000000001e+02 -1.9549516915009948e-04 +1.3470171289471641e-02 -6.5024675269637655e-01 
+1.8550000000000000e+02 -1.9507439175904656e-04 +1.3427016036483622e-02 -6.4777412063388984e-01 
+1.8560000000000002e+02 -1.9465503204670913e-04 +1.3385724682297612e-02 -6.4893820696760374e-01 
+1.8570000000000002e+02 -1.9423718508262551e-04 +1.3346891449839035e-02 -6.5492460388896589e-01 
+1.8580000000000001e+02 -1.9382094593630507e-04 +1.3311110561641283e-02 -6.6691890254168951e-01 
+1.8590000000000001e+02 -1.9340640967727653e-04 +1.3278976240487822e-02 -6.8610669472446262e-01 
+1.8600000000000000e+02 -1.9299367137505898e-04 +1.3251082709038374e-02 -7.1367357190911962e-01 
+1.8610000000000002e+02 -1.9258277311299927e-04 +1.3227703118295452e-02 -7.5016844892827095e-01 
+1.8620000000000002e+02 -1.9217354502981448e-04 +1.3207826333361573e-02 -7.9359353588285797e-01 
+1.8630000000000001e+02 -1.9176576427803508e-04 +1.3190120147475592e-02 -8.4131436566285034e-01 
+1.8640000000000001e+02 -1.9135920801019739e-04 +1.3173252353980480e-02 -8.9069647147197506e-01 
+1.8650000000000000e+02 -1.9095365337883625e-04 +1.3155890746171494e-02 -9.3910538634609619e-01 
+1.8660000000000002e+02 -1.9054887753649862e-04 +1.3136703117515575e-02 -9.8390664378805182e-01 
+1.8670000000000002e+02 -1.9014465763570582e-04 +1.3114357261138470e-02 -1.0224657764094018e+00 
+1.8680000000000001e+02 -1.8974077082902006e-04 +1.3087520970706014e-02 -1.0521483182247404e+00 
+1.8690000000000001e+02 -1.8933699426895725e-04 +1.3054862039282024e-02 -1.0703198016962128e+00 
+1.8700000000000000e+02 -1.8893310510805113e-04 +1.3015048260150895e-02 -1.0743457598389816e+00 
+1.8710000000000002e+02 -1.8852895258214414e-04 +1.2967186593006755e-02 -1.0624505143842735e+00 
+1.8720000000000002e+02 -1.8812467426017069e-04 +1.2912140661194586e-02 -1.0362935366308772e+00 
+1.8730000000000001e+02 -1.8772047979436117e-04 +1.2851213254312053e-02 -9.9839308619145029e-01 
+1.8740000000000001e+02 -1.8731657883694846e-04 +1.2785707161971534e-02 -9.5126742270118259e-01 
+1.8750000000000000e+02 -1.8691318104016984e-04 +1.2716925173852747e-02 -8.9743480597622294e-01 
+1.8760000000000002e+02 -1.8651049605625095e-04 +1.2646170079476750e-02 -8.3941349541489430e-01 
+1.8770000000000002e+02 -1.8610873353742057e-04 +1.2574744668408981e-02 -7.7972175054043058e-01 
+1.8780000000000001e+02 -1.8570810313591122e-04 +1.2503951730257947e-02 -7.2087783097196756e-01 
+1.8790000000000001e+02 -1.8530881450395541e-04 +1.2435094054642703e-02 -6.6539999637680269e-01 
+1.8800000000000000e+02 -1.8491107729378629e-04 +1.2369474431179910e-02 -6.1580650639315337e-01 
+1.8810000000000002e+02 -1.8451505433266915e-04 +1.2308109386086907e-02 -5.7406673152477017e-01 
+1.8820000000000002e+02 -1.8412072114804324e-04 +1.2250870392518686e-02 -5.3995448700643622e-01 
+1.8830000000000001e+02 -1.8372800644237815e-04 +1.2197342660195044e-02 -5.1269469881940133e-01 
+1.8840000000000001e+02 -1.8333683891814622e-04 +1.2147111398893169e-02 -4.9151229311897371e-01 
